,ID,Acronym,Name,Parent Region,Layer,Ancestors,Graph Order
1047,10725,DECmo,"Declive (VI), molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Declive (VI)']",1047
1048,10724,DECpu,"Declive (VI), Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Declive (VI)']",1048
1049,10723,DECgr,"Declive (VI), granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Declive (VI)']",1049
1050,944,FOTU,Folium-tuber vermis (VII),Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions']",1050
1051,10728,FOTUmo,"Folium-tuber vermis (VII), molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Folium-tuber vermis (VII)']",1051
1052,10727,FOTUpu,"Folium-tuber vermis (VII), Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Folium-tuber vermis (VII)']",1052
1053,10726,FOTUgr,"Folium-tuber vermis (VII), granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Folium-tuber vermis (VII)']",1053
1054,951,PYR,Pyramus (VIII),Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions']",1054
1055,10731,PYRmo,"Pyramus (VIII), molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Pyramus (VIII)']",1055
1056,10730,PYRpu,"Pyramus (VIII), Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Pyramus (VIII)']",1056
1057,10729,PYRgr,"Pyramus (VIII), granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Pyramus (VIII)']",1057
1058,957,UVU,Uvula (IX),Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions']",1058
1059,10734,UVUmo,"Uvula (IX), molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Uvula (IX)']",1059
1060,10733,UVUpu,"Uvula (IX), Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Uvula (IX)']",1060
1061,10732,UVUgr,"Uvula (IX), granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Uvula (IX)']",1061
1062,968,NOD,Nodulus (X),Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions']",1062
1063,10737,NODmo,"Nodulus (X), molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Nodulus (X)']",1063
1064,10736,NODpu,"Nodulus (X), Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Nodulus (X)']",1064
1065,10735,NODgr,"Nodulus (X), granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Vermal regions', 'Nodulus (X)']",1065
1066,1073,HEM,Hemispheric regions,Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex']",1066
1067,1007,SIM,Simple lobule,Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions']",1067
1068,10674,SIMmo,"Simple lobule, molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Simple lobule']",1068
1069,10673,SIMpu,"Simple lobule, Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Simple lobule']",1069
1070,10672,SIMgr,"Simple lobule, granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Simple lobule']",1070
1071,1017,AN,Ansiform lobule,Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions']",1071
1072,1056,ANcr1,Crus 1,Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Ansiform lobule']",1072
1073,10677,ANcr1mo,"Crus 1, molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Ansiform lobule', 'Crus 1']",1073
1074,10676,ANcr1pu,"Crus 1, Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Ansiform lobule', 'Crus 1']",1074
1075,10675,ANcr1gr,"Crus 1, granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Ansiform lobule', 'Crus 1']",1075
1076,1064,ANcr2,Crus 2,Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Ansiform lobule']",1076
1077,10680,ANcr2mo,"Crus 2, molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Ansiform lobule', 'Crus 2']",1077
1078,10679,ANcr2pu,"Crus 2, Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Ansiform lobule', 'Crus 2']",1078
1079,10678,ANcr2gr,"Crus 2, granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Ansiform lobule', 'Crus 2']",1079
1080,1025,PRM,Paramedian lobule,Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions']",1080
1081,10683,PRMmo,"Paramedian lobule, molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Paramedian lobule']",1081
1082,10682,PRMpu,"Paramedian lobule, Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Paramedian lobule']",1082
1083,10681,PRMgr,"Paramedian lobule, granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Paramedian lobule']",1083
1084,1033,COPY,Copula pyramidis,Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions']",1084
1085,10686,COPYmo,"Copula pyramidis, molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Copula pyramidis']",1085
1086,10685,COPYpu,"Copula pyramidis, Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Copula pyramidis']",1086
1087,10684,COPYgr,"Copula pyramidis, granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Copula pyramidis']",1087
1088,1041,PFL,Paraflocculus,Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions']",1088
1089,10689,PFLmo,"Paraflocculus, molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Paraflocculus']",1089
1090,10688,PFLpu,"Paraflocculus, Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Paraflocculus']",1090
1091,10687,PFLgr,"Paraflocculus, granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Paraflocculus']",1091
1092,1049,FL,Flocculus,Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions']",1092
1093,10692,FLmo,"Flocculus, molecular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Flocculus']",1093
1094,10691,FLpu,"Flocculus, Purkinje layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Flocculus']",1094
1095,10690,FLgr,"Flocculus, granular layer",Cerebellar cortex,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar cortex', 'Hemispheric regions', 'Flocculus']",1095
1096,519,CBN,Cerebellar nuclei,Other,,"['root', 'Basic cell groups and regions', 'Cerebellum']",1096
1097,989,FN,Fastigial nucleus,Cerebellar nuclei,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar nuclei']",1097
1098,91,IP,Interposed nucleus,Cerebellar nuclei,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar nuclei']",1098
1099,846,DN,Dentate nucleus,Cerebellar nuclei,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar nuclei']",1099
1100,589508455,VeCB,Vestibulocerebellar nucleus,Cerebellar nuclei,,"['root', 'Basic cell groups and regions', 'Cerebellum', 'Cerebellar nuclei']",1100
1101,1009,fiber tracts,fiber tracts,Other,,['root'],1101
1102,967,cm,cranial nerves,Other,,"['root', 'fiber tracts']",1102
1103,885,tn,terminal nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1103
1104,949,von,vomeronasal nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1104
1105,840,In,olfactory nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1105
1106,1016,onl,olfactory nerve layer of main olfactory bulb,Other,,"['root', 'fiber tracts', 'cranial nerves', 'olfactory nerve']",1106
1107,21,lotg,"lateral olfactory tract, general",Other,,"['root', 'fiber tracts', 'cranial nerves', 'olfactory nerve']",1107
1108,665,lot,"lateral olfactory tract, body",Other,,"['root', 'fiber tracts', 'cranial nerves', 'olfactory nerve', 'lateral olfactory tract, general']",1108
1109,538,lotd,dorsal limb,Other,,"['root', 'fiber tracts', 'cranial nerves', 'olfactory nerve', 'lateral olfactory tract, general']",1109
1110,459,aolt,accessory olfactory tract,Other,,"['root', 'fiber tracts', 'cranial nerves', 'olfactory nerve', 'lateral olfactory tract, general']",1110
1111,900,aco,"anterior commissure, olfactory limb",Other,,"['root', 'fiber tracts', 'cranial nerves', 'olfactory nerve']",1111
1112,848,IIn,optic nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1112
1113,876,aot,accessory optic tract,Other,,"['root', 'fiber tracts', 'cranial nerves', 'optic nerve']",1113
1114,916,bsc,brachium of the superior colliculus,Other,,"['root', 'fiber tracts', 'cranial nerves', 'optic nerve']",1114
1115,336,csc,superior colliculus commissure,Other,,"['root', 'fiber tracts', 'cranial nerves', 'optic nerve']",1115
1116,117,och,optic chiasm,Other,,"['root', 'fiber tracts', 'cranial nerves', 'optic nerve']",1116
1117,125,opt,optic tract,Other,,"['root', 'fiber tracts', 'cranial nerves', 'optic nerve']",1117
1118,357,ttp,tectothalamic pathway,Other,,"['root', 'fiber tracts', 'cranial nerves', 'optic nerve']",1118
1119,832,IIIn,oculomotor nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1119
1120,62,mlf,medial longitudinal fascicle,Other,,"['root', 'fiber tracts', 'cranial nerves', 'oculomotor nerve']",1120
1121,158,pc,posterior commissure,Other,,"['root', 'fiber tracts', 'cranial nerves', 'oculomotor nerve']",1121
1122,911,IVn,trochlear nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1122
1123,384,IVd,trochlear nerve decussation,Other,,"['root', 'fiber tracts', 'cranial nerves', 'trochlear nerve']",1123
1124,710,VIn,abducens nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1124
1125,901,Vn,trigeminal nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1125
1126,93,moV,motor root of the trigeminal nerve,Other,,"['root', 'fiber tracts', 'cranial nerves', 'trigeminal nerve']",1126
1127,229,sV,sensory root of the trigeminal nerve,Other,,"['root', 'fiber tracts', 'cranial nerves', 'trigeminal nerve']",1127
1128,705,mtV,midbrain tract of the trigeminal nerve,Other,,"['root', 'fiber tracts', 'cranial nerves', 'trigeminal nerve', 'sensory root of the trigeminal nerve']",1128
1129,794,sptV,spinal tract of the trigeminal nerve,Other,,"['root', 'fiber tracts', 'cranial nerves', 'trigeminal nerve', 'sensory root of the trigeminal nerve']",1129
1130,798,VIIn,facial nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1130
1131,1131,iVIIn,intermediate nerve,Other,,"['root', 'fiber tracts', 'cranial nerves', 'facial nerve']",1131
1132,1116,gVIIn,genu of the facial nerve,Other,,"['root', 'fiber tracts', 'cranial nerves', 'facial nerve']",1132
1133,933,VIIIn,vestibulocochlear nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1133
1134,1076,cvb,efferent cochleovestibular bundle,Other,,"['root', 'fiber tracts', 'cranial nerves', 'vestibulocochlear nerve']",1134
1135,413,vVIIIn,vestibular nerve,Other,,"['root', 'fiber tracts', 'cranial nerves', 'vestibulocochlear nerve']",1135
1136,948,cVIIIn,cochlear nerve,Other,,"['root', 'fiber tracts', 'cranial nerves', 'vestibulocochlear nerve']",1136
1137,841,tb,trapezoid body,Other,,"['root', 'fiber tracts', 'cranial nerves', 'vestibulocochlear nerve', 'cochlear nerve']",1137
1138,641,ias,intermediate acoustic stria,Other,,"['root', 'fiber tracts', 'cranial nerves', 'vestibulocochlear nerve', 'cochlear nerve']",1138
1139,506,das,dorsal acoustic stria,Other,,"['root', 'fiber tracts', 'cranial nerves', 'vestibulocochlear nerve', 'cochlear nerve']",1139
1140,658,ll,lateral lemniscus,Other,,"['root', 'fiber tracts', 'cranial nerves', 'vestibulocochlear nerve', 'cochlear nerve']",1140
1141,633,cic,inferior colliculus commissure,Other,,"['root', 'fiber tracts', 'cranial nerves', 'vestibulocochlear nerve', 'cochlear nerve']",1141
1142,482,bic,brachium of the inferior colliculus,Other,,"['root', 'fiber tracts', 'cranial nerves', 'vestibulocochlear nerve', 'cochlear nerve']",1142
1143,808,IXn,glossopharyngeal nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1143
1144,917,Xn,vagus nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1144
1145,237,ts,solitary tract,Other,,"['root', 'fiber tracts', 'cranial nerves', 'vagus nerve']",1145
1146,717,XIn,accessory spinal nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1146
1147,813,XIIn,hypoglossal nerve,Other,,"['root', 'fiber tracts', 'cranial nerves']",1147
1148,925,vrt,ventral roots,Other,,"['root', 'fiber tracts', 'cranial nerves']",1148
1149,792,drt,dorsal roots,Other,,"['root', 'fiber tracts', 'cranial nerves']",1149
1150,932,cett,cervicothalamic tract,Other,,"['root', 'fiber tracts', 'cranial nerves', 'dorsal roots']",1150
1151,570,dl,dorsolateral fascicle,Other,,"['root', 'fiber tracts', 'cranial nerves', 'dorsal roots', 'cervicothalamic tract']",1151
1152,522,dcm,dorsal commissure of the spinal cord,Other,,"['root', 'fiber tracts', 'cranial nerves', 'dorsal roots', 'cervicothalamic tract']",1152
1153,858,vc,ventral commissure of the spinal cord,Other,,"['root', 'fiber tracts', 'cranial nerves', 'dorsal roots', 'cervicothalamic tract']",1153
1154,586,fpr,fasciculus proprius,Other,,"['root', 'fiber tracts', 'cranial nerves', 'dorsal roots', 'cervicothalamic tract']",1154
1155,514,dc,dorsal column,Other,,"['root', 'fiber tracts', 'cranial nerves', 'dorsal roots', 'cervicothalamic tract']",1155
1156,380,cuf,cuneate fascicle,Other,,"['root', 'fiber tracts', 'cranial nerves', 'dorsal roots', 'cervicothalamic tract', 'dorsal column']",1156
1157,388,grf,gracile fascicle,Other,,"['root', 'fiber tracts', 'cranial nerves', 'dorsal roots', 'cervicothalamic tract', 'dorsal column']",1157
1158,396,iaf,internal arcuate fibers,Other,,"['root', 'fiber tracts', 'cranial nerves', 'dorsal roots', 'cervicothalamic tract', 'dorsal column']",1158
1159,697,ml,medial lemniscus,Other,,"['root', 'fiber tracts', 'cranial nerves', 'dorsal roots', 'cervicothalamic tract']",1159
1160,871,sst,spinothalamic tract,Other,,"['root', 'fiber tracts', 'cranial nerves']",1160
1161,29,sttl,lateral spinothalamic tract,Other,,"['root', 'fiber tracts', 'cranial nerves', 'spinothalamic tract']",1161
1162,389,sttv,ventral spinothalamic tract,Other,,"['root', 'fiber tracts', 'cranial nerves', 'spinothalamic tract']",1162
1163,245,scrt,spinocervical tract,Other,,"['root', 'fiber tracts', 'cranial nerves', 'spinothalamic tract']",1163
1164,261,sop,spino-olivary pathway,Other,,"['root', 'fiber tracts', 'cranial nerves', 'spinothalamic tract']",1164
1165,270,srp,spinoreticular pathway,Other,,"['root', 'fiber tracts', 'cranial nerves', 'spinothalamic tract']",1165
1166,293,svp,spinovestibular pathway,Other,,"['root', 'fiber tracts', 'cranial nerves', 'spinothalamic tract']",1166
1167,277,stp,spinotectal pathway,Other,,"['root', 'fiber tracts', 'cranial nerves', 'spinothalamic tract']",1167
1168,253,shp,spinohypothalamic pathway,Other,,"['root', 'fiber tracts', 'cranial nerves', 'spinothalamic tract']",1168
1169,285,step,spinotelenchephalic pathway,Other,,"['root', 'fiber tracts', 'cranial nerves', 'spinothalamic tract']",1169
1170,627,hht,hypothalamohypophysial tract,Other,,"['root', 'fiber tracts', 'cranial nerves', 'spinothalamic tract', 'spinotelenchephalic pathway']",1170
1171,960,cbf,cerebellum related fiber tracts,Other,,"['root', 'fiber tracts']",1171
1172,744,cbc,cerebellar commissure,Other,,"['root', 'fiber tracts', 'cerebellum related fiber tracts']",1172
1173,752,cbp,cerebellar peduncles,Other,,"['root', 'fiber tracts', 'cerebellum related fiber tracts']",1173
1174,326,scp,superior cerebelar peduncles,Other,,"['root', 'fiber tracts', 'cerebellum related fiber tracts', 'cerebellar peduncles']",1174
